last_name,first_name,birthday,gender,type,state,district,party,url,address,phone,contact_form,rss_url,twitter,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Payne,Donald,1958-12-17,M,rep,NJ,10,Democrat,http://payne.house.gov,103 Cannon HOB; Washington DC 20515-3010,202-225-3436,http://payne.house.gov/contact/email-me,http://payne.house.gov/rss.xml,RepDonaldPayne,DonaldPayneJr,360976767343741,,,P000604,02097,N00034639,,65639,412506,90668,,gIQA5yLeKP,31103,"Donald Payne, Jr."
Schatz,Brian,1972-10-20,M,sen,HI,,Democrat,http://www.schatz.senate.gov,722 Hart Senate Office Building Washington DC 20510,202-224-3934,http://www.schatz.senate.gov/contact,,SenBrianSchatz,SenBrianSchatz,357806137657533,senbrianschatz,UC8-mSYp2WqBiB_5iwtwKfow,S001194,02173,N00028138,S353,87784,412507,17852,Brian E. Schatz,a91363f0-5047-11e2-950a-7863a013264b,41112,Brian Schatz
Salmon,Matt,1958-01-21,M,rep,AZ,5,Republican,http://salmon.house.gov,2349 Rayburn HOB; Washington DC 20515-0305,202-225-2635,https://salmon.house.gov/contact/email-me,http://salmon.house.gov/rss.xml,RepMattSalmon,RepMattSalmon,149561218527414,repmattsalmon,UCDzGvCYeZMWvULdQIaWQung,S000018,01009,N00006446,,37033,400606,22184,Matt Salmon,21c60a8a-4bbd-11e2-8758-b64a2997a921,29500,Matt Salmon
Foster,Bill,1955-10-07,M,rep,IL,11,Democrat,http://foster.house.gov,1224 Longworth HOB; Washington DC 20515-1311,202-225-3515,https://foster.house.gov/contact/email-me,http://foster.house.gov/rss.xml,RepBillFoster,CongressmanBillFoster,102918290599,RepBillFoster,UCicixINQr_-3cFHI2bJzFpQ,F000454,01888,N00029139,,1027346,412257,101632,Bill Foster,gIQAnjxyDP,20749,Bill Foster (politician)
Grayson,Alan,1958-03-13,M,rep,FL,9,Democrat,http://grayson.house.gov,303 Cannon HOB; Washington DC 20515-0909,202-225-9889,https://grayson.house.gov/contact/email-me,http://grayson.house.gov/rss.xml,,,,,UCWjNmgE01hGoME_jkj6VpRQ,G000556,01914,N00028418,,1013409,412276,68184,Alan Grayson,gIQAp6qMAP,20908,Alan Grayson
Kirkpatrick,Ann,1950-03-24,F,rep,AZ,1,Democrat,http://kirkpatrick.house.gov,201 Cannon HOB; Washington DC 20515-0301,202-225-3361,https://kirkpatrick.house.gov/contact/email-me,http://kirkpatrick.house.gov/rss.xml,RepKirkpatrick,RepKirkpatrick,152493768236405,repannkirkpatrick,UCBaTLi-KBQ9SW3R0setKu0g,K000368,01907,N00029260,,1031338,412286,28425,Ann Kirkpatrick,gIQAeTvs6O,20902,Ann Kirkpatrick
Titus,Dina,1950-05-23,F,rep,NV,1,Democrat,https://titus.house.gov,401 Cannon HOB; Washington DC 20515-2801,202-225-5965,https://titus.house.gov/contact/email-me,http://titus.house.gov/rss.xml,RepDinaTitus,CongresswomanTitus,120660834778561,CongresswomanTitus,UC_US4jNqECuMSNrB7yVCbbw,T000468,01940,N00030191,,1021622,412318,2629,Dina Titus,gIQAsdNqAP,20927,Dina Titus
Cotton,Tom,1977-05-13,M,sen,AR,,Republican,http://www.cotton.senate.gov,124 Russell Senate Office Building Washington DC 20510,202-224-2353,,,SenTomCotton,SenatorTomCotton,120355701459307,RepTomCotton,UCXEk6mokWBajIpNatbjnwSg,C001095,02098,N00033363,S374,63928,412508,135651,Tom Cotton,8803d7f2-4bbb-11e2-8758-b64a2997a921,21301,Tom Cotton
Sinema,Kyrsten,1976-07-12,F,rep,AZ,9,Democrat,https://sinema.house.gov,1530 Longworth HOB; Washington DC 20515-0309,202-225-9888,https://sinemaforms.house.gov/forms/writeyourrep/,http://sinema.house.gov/index.cfm/rss/feed,RepSinema,CongresswomanSinema,233846963416149,repsinema,UC4NzhW7D4lQdukSGWmFnK9w,S001191,02099,N00033983,,68489,412509,28338,Kyrsten Sinema,f9d0a3fa-4bbc-11e2-8758-b64a2997a921,21300,Kyrsten Sinema
LaMalfa,Doug,1960-07-02,M,rep,CA,1,Republican,http://lamalfa.house.gov,322 Cannon HOB; Washington DC 20515-0501,202-225-3076,https://lamalfa.house.gov/contact/email-me,http://lamalfa.house.gov/rss.xml,RepLaMalfa,RepLaMalfa,,RepLaMalfa,UCUzz1XDn862fxirervSB2Yw,L000578,02100,N00033987,,68493,412510,29713,Doug LaMalfa,3ca0c2b0-4bb7-11e2-8758-b64a2997a921,21302,Doug LaMalfa
Huffman,Jared,1964-02-18,M,rep,CA,2,Democrat,http://huffman.house.gov,1630 Longworth HOB; Washington DC 20515-0502,202-225-5161,https://huffman.house.gov/contact/email-me,http://huffman.house.gov/rss.xml,RepHuffman,RepHuffman,200227780116038,rephuffman,UCJU6SP1ppp1ZhSiqZLiFgDA,H001068,02101,N00033030,,622431,412511,59849,Jared Huffman,1fca09ea-4bbb-11e2-8758-b64a2997a921,21303,Jared Huffman
Bera,Ami,1965-03-02,M,rep,CA,7,Democrat,http://bera.house.gov,1535 Longworth HOB; Washington DC 20515-0507,202-225-5716,https://beraforms.house.gov/forms/writeyourrep/,http://bera.house.gov/rss.xml,RepBera,RepAmiBera,528662157146886,repamibera,UClJCTCo53Zk6b4kUL-bbdzg,B001287,02102,N00030717,,1033636,412512,120030,Ami Bera,gIQAaC5TKP,21304,Ami Bera
Cook,Paul,1943-03-03,M,rep,CA,8,Republican,http://cook.house.gov,1222 Longworth HOB; Washington DC 20515-0508,202-225-5861,https://cook.house.gov/contact/email-me,http://cook.house.gov/rss.xml,RepPaulCook,RepPaulCook,464458413604093,RepPaulCook,UCqK--hf5cuvg7BR_oisyRiA,C001094,02103,N00034224,,68278,412513,58121,Paul Cook,7b7f60a0-4bbb-11e2-8758-b64a2997a921,21305,Paul Cook (politician)
Swalwell,Eric,1980-11-16,M,rep,CA,15,Democrat,http://swalwell.house.gov,129 Cannon HOB; Washington DC 20515-0515,202-225-5065,http://swalwell.house.gov/contact-me/email-eric/,,RepSwalwell,CongressmanEricSwalwell,450130878375355,ericswalwell,UCKvwsFNGD4sDkE_9g-2ft0w,S001193,02104,N00033508,,79729,412514,129529,Eric Swalwell,df3311a4-4bbc-11e2-8758-b64a2997a921,21306,Eric Swalwell
Valadao,David,1977-04-14,M,rep,CA,21,Republican,http://valadao.house.gov,1004 Longworth HOB; Washington DC 20515-0521,202-225-4695,http://valadao.house.gov/contact/,http://valadao.house.gov/rss.xml,RepDavidValadao,CongressmanDavidValadao,105596689621089,congressmanvaladao,UCWqOVVxQd6IV4mfYMi95LqA,V000129,02105,N00033367,,623702,412515,120200,David G. Valadao,648810a8-4bb7-11e2-8758-b64a2997a921,21307,David Valadao
Brownley,Julia,1952-08-28,F,rep,CA,26,Democrat,http://juliabrownley.house.gov,1019 Longworth HOB; Washington DC 20515-0526,202-225-5811,https://juliabrownley.house.gov/contact/email-me,http://juliabrownley.house.gov/rss.xml,JuliaBrownley26,RepJuliaBrownley,330504617051234,RepJuliaBrownley,UCFrC4Ouk5R6xQztS9PZin_A,B001285,02106,N00034254,,79783,412516,59904,Julia Brownley,31764ab4-4bbb-11e2-8758-b64a2997a921,21308,Julia Brownley
Cárdenas,Tony,1963-03-31,M,rep,CA,29,Democrat,http://cardenas.house.gov,1510 Longworth HOB; Washington DC 20515-0529,202-225-6131,https://cardenas.house.gov/contact/email-me,http://cardenas.house.gov/rss.xml,RepCardenas,repcardenas,485493954794945,repcardenas,UCm6ug1-yvYGL0F6DvYxfFBA,C001097,02107,N00033373,,63934,412517,9754,Tony Cardenas,56b232a2-4bbb-11e2-8758-b64a2997a921,21309,Tony Cárdenas
Ruiz,Raul,1972-08-25,M,rep,CA,36,Democrat,https://ruiz.house.gov,1319 Longworth HOB; Washington DC 20515-0536,202-225-5330,https://ruiz.house.gov/email-me,http://ruiz.house.gov/rss.xml,CongressmanRuiz,CongressmanRaulRuizMD,245244468941114,repraulruiz,UCSDk-cyNPCo1iy6rweSPmBw,R000599,02109,N00033510,,79727,412519,136407,Raul Ruiz,e540f502-4bbc-11e2-8758-b64a2997a921,21311,Raul Ruiz (politician)
Takano,Mark,1960-12-10,M,rep,CA,41,Democrat,https://takano.house.gov,1507 Longworth HOB; Washington DC 20515-0541,202-225-2305,https://takano.house.gov/contact/email-me,http://takano.house.gov/rss.xml,RepMarkTakano,RepMarkTakano,262447300551014,RepMarkTakano,UCJg4F1irmSFeKoXZBaZbX2w,T000472,02110,N00006701,,2737,412520,22337,Mark Takano,1234320e-4bbd-11e2-8758-b64a2997a921,21312,Mark Takano
Lowenthal,Alan,1941-03-08,M,rep,CA,47,Democrat,http://lowenthal.house.gov,108 Cannon HOB; Washington DC 20515-0547,202-225-7924,http://lowenthal.house.gov/contact/howtocontactme.htm,http://lowenthal.house.gov/news/rss.aspx,RepLowenthal,RepLowenthal,392631677490897,RepLowenthal,UC-GgROtn5Hxm1H9a6qvy_Wg,L000579,02111,N00033274,,93815,412521,16469,Alan Lowenthal,e40cda5c-4bb2-11e2-8758-b64a2997a921,21313,Alan Lowenthal
Vargas,Juan,1961-03-07,M,rep,CA,51,Democrat,http://vargas.house.gov,1605 Longworth HOB; Washington DC 20515-0551,202-225-8045,https://vargas.house.gov/contact,http://vargas.house.gov/rss.xml,RepJuanVargas,RepJuanVargas,176942192453747,RepJuanVargas,UCpMthf8y7bEMJH_td0dznRQ,V000130,02112,N00007021,,8297,412522,29100,Juan Vargas,ec1c449e-4bbc-11e2-8758-b64a2997a921,21314,Juan Vargas
Peters,Scott,1958-06-17,M,rep,CA,52,Democrat,http://scottpeters.house.gov,1122 Longworth HOB; Washington DC 20515-0552,202-225-0508,https://scottpeters.house.gov/contact/email-me,http://scottpeters.house.gov/rss.xml,RepScottPeters,CongressmanScottPeters,449337038470352,,UCQK77QJxW7Xr-S3zqeMd-0g,P000608,02113,N00033591,,79661,412523,70351,Scott Peters,a73993a4-4bbc-11e2-8758-b64a2997a921,21315,Scott Peters (politician)
Esty,Elizabeth,1959-08-25,F,rep,CT,5,Democrat,http://esty.house.gov,405 Cannon HOB; Washington DC 20515-0705,202-225-4476,http://esty.house.gov/contact,http://esty.house.gov/rss.xml,RepEsty,RepEsty,292076514228382,RepEsty,UCJoc9OfUHVbx0Z7V055sbCA,E000293,02114,N00033217,,1020906,412524,72826,Elzabeth Esty,13c60a22-4bbb-11e2-8758-b64a2997a921,21316,Elizabeth Esty
Yoho,Ted,1955-04-13,M,rep,FL,3,Republican,http://yoho.house.gov,511 Cannon HOB; Washington DC 20515-0903,202-225-5744,https://yoho.house.gov/contact/email-me,http://yoho.house.gov/rss.xml,RepTedYoho,CongressmanTedYoho,563532937006022,RepTedYoho,UCGmDQgEgP2Z0NjavmnS9Hwg,Y000065,02115,N00033220,,63943,412525,137622,Ted Yoho,5b1d8114-4bbd-11e2-8758-b64a2997a921,21317,Ted Yoho
DeSantis,Ron,1978-09-14,M,rep,FL,6,Republican,http://desantis.house.gov,308 Cannon HOB; Washington DC 20515-0906,202-225-2706,https://desantis.house.gov/contact/email-me,http://desantis.house.gov/rss.xml,RepDeSantis,RepDeSantis,464253846966014,RepRonDeSantis,UCRM1qBatq45tZxRqYeUa02g,D000621,02116,N00034746,,79744,412526,137630,Ron DeSantis,9f576f4a-4bbb-11e2-8758-b64a2997a921,21318,Ron DeSantis
Murphy,Patrick,1983-03-30,M,rep,FL,18,Democrat,http://patrickmurphy.house.gov,211 Cannon HOB; Washington DC 20515-0918,202-225-3026,http://patrickmurphy.house.gov/contact/,http://patrickmurphy.house.gov/news/rss.aspx,RepMurphyFL,CongressmanPatrickMurphy,317735028342371,RepPatrickMurphyFL,UCcsbPwHksrcVLP5TZH0qkAQ,M001191,02117,N00033091,,95348,412527,137652,Patrick Murphy (Florida),6b2c5c48-4bbc-11e2-8758-b64a2997a921,21319,Patrick Murphy (Florida politician)
Frankel,Lois,1948-05-16,F,rep,FL,22,Democrat,http://frankel.house.gov,1037 Longworth HOB; Washington DC 20515-0922,202-225-9890,https://frankel.house.gov/contact/email-me,http://frankel.house.gov/rss.xml,RepLoisFrankel,RepLoisFrankel,138220153003017,reploisfrankel,UCEk5viAhxaW_2OK20-yBwzQ,F000462,02119,N00002893,,623714,412529,8102,Lois Frankel,be839182-4bbb-11e2-8758-b64a2997a921,21321,Lois Frankel
Collins,Doug,1966-08-16,M,rep,GA,9,Republican,http://dougcollins.house.gov,1504 Longworth HOB; Washington DC 20515-1009,202-225-9893,https://dougcollins.house.gov/email-me,http://dougcollins.house.gov/latest-rss/latest-rss/,RepDougCollins,RepresentativeDougCollins,505646972800006,repdougcollins,UCgKTZXOJX2UwAdLNZ4MQdig,C001093,02121,N00033518,,79719,412531,67851,Doug Collins,1d0e1ae2-4bb7-11e2-8758-b64a2997a921,21323,Doug Collins (politician)
Gabbard,Tulsi,1981-04-12,F,rep,HI,2,Democrat,http://gabbard.house.gov,1609 Longworth HOB; Washington DC 20515-1102,202-225-4906,https://forms.house.gov/formsgabbard/webforms/email-me.shtml,http://gabbard.house.gov/rss.xml,TulsiPress,RepTulsiGabbard,392284484191405,tulsipress,UCkQmC0YfIU4388Tu0_k4esA,G000571,02122,N00033281,,1025291,412532,129306,Tulsi Gabbard,d9703ac2-4bbb-11e2-8758-b64a2997a921,21324,Tulsi Gabbard
Duckworth,Tammy,1968-03-12,F,rep,IL,8,Democrat,http://duckworth.house.gov,104 Cannon HOB; Washington DC 20515-1308,202-225-3711,https://duckworth.house.gov/contact/email-me,http://duckworth.house.gov/rss.xml,RepDuckworth,CongresswomanTammyDuckworth,112300955610529,repduckworth,UCYRWRvUxtjaHnFMCbdd94tg,D000622,02123,N00027860,,94484,412533,57442,Tammy Duckworth,gIQAc3A69O,21325,Tammy Duckworth
Davis,Rodney,1970-01-05,M,rep,IL,13,Republican,http://rodneydavis.house.gov,1740 Longworth HOB; Washington DC 20515-1313,202-225-2371,https://rodneydavisforms.house.gov/contact/,http://rodneydavis.house.gov/rss.xml,RodneyDavis,RepRodneyDavis,323631667743052,RepRodneyDavis,UCiGPTfpwRxqQp0Bam5S8zwA,D000619,02126,N00034784,,68337,412536,9622,Rodney Davis (Illinois),96fa7cca-4bbb-11e2-8758-b64a2997a921,21328,Rodney Davis (politician)
Bustos,Cheri,1961-10-17,F,rep,IL,17,Democrat,http://bustos.house.gov,1009 Longworth HOB; Washington DC 20515-1317,202-225-5905,http://bustos.house.gov/contact,http://bustos.house.gov/rss.xml,RepCheri,RepCheri,581909665168588,RepCheri,UCrkOYuIsVeb4dvKeeO7jnaA,B001286,02127,N00033390,,63949,412537,134964,Cheri Bustos,e8b15fa2-4bb6-11e2-8758-b64a2997a921,21329,Cheri Bustos
Walorski,Jackie,1963-08-17,F,rep,IN,2,Republican,http://walorski.house.gov,419 Cannon HOB; Washington DC 20515-1402,202-225-3915,https://walorski.house.gov/contact/email-me,http://walorski.house.gov/rss.xml,RepWalorski,RepJackieWalorski,466876036704525,repwalorski,UC8fsSDjVJ_VnCF3ccx3Lkng,W000813,02128,N00031226,,95005,412538,34205,Jackie Walorski,gIQApl2vMP,21330,Jackie Walorski
Brooks,Susan,1960-08-25,F,rep,IN,5,Republican,http://susanwbrooks.house.gov,1505 Longworth HOB; Washington DC 20515-1405,202-225-2276,https://susanwbrooks.house.gov/contact/email-me,http://susanwbrooks.house.gov/rss.xml,SusanWBrooks,congresswomansusanwbrooks,517697358277175,SusanWBrooks,UCMd7LzaBcbQ06aKHoj9KkSQ,B001284,02129,N00033495,,623720,412539,135988,Susan Brooks,4a86e324-4bbb-11e2-8758-b64a2997a921,21331,Susan Brooks
Messer,Luke,1969-02-27,M,rep,IN,6,Republican,https://messer.house.gov,508 Cannon HOB; Washington DC 20515-1406,202-225-3021,https://messer.house.gov/contact/email-me,http://messer.house.gov/rss.xml,RepLukeMesser,RepLukeMesser,367444640018564,RepLukeMesser,UC9NKMvZuY2koTf1iVurxicw,M001189,02130,N00012546,,11245,412540,33997,Luke Messer,458bd608-4bbc-11e2-8758-b64a2997a921,21332,Luke Messer
Barr,Garland,1973-07-24,M,rep,KY,6,Republican,https://barr.house.gov,1432 Longworth HOB; Washington DC 20515-1706,202-225-4706,https://barr.house.gov/contact/email-me,http://barr.house.gov/rss.xml,RepAndyBarr,RepAndyBarr,457461137635018,RepAndyBarr,UCVL2s6x7f7H0ZJ-uwU0pQ6Q,B001282,02131,N00031233,,61848,412541,117290,Andy Barr,gIQAwh5WKP,21333,Andy Barr (U.S. politician)
Warren,Elizabeth,1949-06-22,F,sen,MA,,Democrat,http://www.warren.senate.gov,317 Hart Senate Office Building Washington DC 20510,202-224-4543,http://www.warren.senate.gov/?p=email_senator#thisForm,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,senatorelizabethwarren,131559043673264,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,02182,N00033492,S366,1023023,412542,141272,Elizabeth Warren,gIQAZHDx9O,41301,Elizabeth Warren
Kennedy,Joseph,1980-10-04,M,rep,MA,4,Democrat,http://kennedy.house.gov,306 Cannon HOB; Washington DC 20515-2104,202-225-5931,https://kennedy.house.gov/contact/email-me,http://kennedy.house.gov/rss.xml,RepJoeKennedy,301936109927957,301936109927957,,UCgfHlaGqxD8p-2V_YlNIqrA,K000379,02172,N00034044,,79948,412543,141275,Joseph Kennedy III,e7a2a990-4bbb-11e2-8758-b64a2997a921,21335,Joseph P. Kennedy III
Delaney,John,1963-04-16,M,rep,MD,6,Democrat,http://delaney.house.gov,1632 Longworth HOB; Washington DC 20515-2006,202-225-2721,https://delaney.house.gov/contact/email-me,http://delaney.house.gov/rss.xml,RepJohnDelaney,congressmanjohndelaney,324527257655694,repjohndelaney,UC-Sz2M53ZYi_8MvapFKZJiw,D000620,02133,N00033897,,68432,412544,135143,John Delaney,8e7e3d34-4bbb-11e2-8758-b64a2997a921,21334,John Delaney (Maryland politician)
King,Angus,1944-03-31,M,sen,ME,,Independent,http://www.king.senate.gov,133 Hart Senate Office Building Washington DC 20510,202-224-5344,http://www.king.senate.gov/contact,http://www.king.senate.gov/rss/feeds/?type=all,SenAngusKing,SenatorAngusSKingJr,142803045874943,SenatorAngusKing,UCpp6lGvrmt0XU_lnD4Ak0gA,K000383,02185,N00034580,S363,37413,412545,22381,Angus King,f79ee714-4bb6-11e2-8758-b64a2997a921,41300,Angus King
Kildee,Daniel,1958-08-11,M,rep,MI,5,Democrat,http://dankildee.house.gov,227 Cannon HOB; Washington DC 20515-2205,202-225-3611,https://dankildee.house.gov/contact/email-me,http://dankildee.house.gov/rss.xml,RepDanKildee,RepDanKildee,484166588292670,RepDanKildee,UC_KpQ-n3IT5dL5ul21XA9Yw,K000380,02134,N00033395,,623723,412546,136102,Dan Kildee,2ef59d70-4bb7-11e2-8758-b64a2997a921,21372,Dan Kildee
Nolan,Richard,1943-12-17,M,rep,MN,8,Democrat,http://nolan.house.gov,2366 Rayburn HOB; Washington DC 20515-2308,202-225-6211,https://nolan.house.gov/contact/email-me,http://nolan.house.gov/rss.xml,USRepRickNolan,UsRepRickNolan,388085277945339,USRepRickNolan,UCmGkPQXVR8GzVAPXN54AoXg,N000127,00867,N00021207,,1001760,408211,138505,Rick Nolan,,14263,Rick Nolan
Wagner,Ann,1962-09-13,F,rep,MO,2,Republican,http://wagner.house.gov,435 Cannon HOB; Washington DC 20515-2502,202-225-1621,https://wagner.house.gov/contact/email-me,http://wagner.house.gov/rss.xml,RepAnnWagner,RepAnnWagner,215485388588143,,UCy2v2DXXvQnbRc8Zx77Dnsg,W000812,02137,N00033106,,82702,412548,136083,Ann Wagner,4ffdd49c-4bb7-11e2-8758-b64a2997a921,21337,Ann Wagner
Daines,Steve,1962-08-20,M,sen,MT,,Republican,http://www.daines.senate.gov,320 Hart Senate Office Building Washington DC 20510,202-224-2651,,,SteveDaines,SteveDainesMT,185361254941832,SteveDainesMT,UC-ny-W5mEUGytiyMdXbQ20Q,D000618,02138,N00033054,S375,1034037,412549,135720,Steve Daines,a8a98402-4bbb-11e2-8758-b64a2997a921,21338,Steve Daines
Hudson,Richard,1971-11-04,M,rep,NC,8,Republican,http://hudson.house.gov,429 Cannon HOB; Washington DC 20515-3308,202-225-3715,https://hudson.house.gov/email-me,http://hudson.house.gov/rss.xml,RepRichHudson,RepRichHudson,212153802255530,RepRichHudson,UC9Q1qCvnQR7rHERjTjJl5Pg,H001067,02140,N00033630,,79622,412550,136448,Richard Hudson,22ad1ec6-4bbc-11e2-8758-b64a2997a921,21346,Richard Hudson (U.S. politician)
Pittenger,Robert,1948-08-15,M,rep,NC,9,Republican,http://pittenger.house.gov,224 Cannon HOB; Washington DC 20515-3309,202-225-1976,https://pittenger.house.gov/contact/email-me,http://pittenger.house.gov/rss.xml,RepPittenger,congressmanpittenger,376142742468386,CongressmanPittenger,UCPr1MiyBx6K6wH3zgMWFtMQ,P000606,02141,N00034416,,9265861,412551,41272,Robert Pittenger,99d73b26-4bbc-11e2-8758-b64a2997a921,21347,Robert Pittenger
Meadows,Mark,1959-07-28,M,rep,NC,11,Republican,https://meadows.house.gov,1024 Longworth HOB; Washington DC 20515-3311,202-225-6401,https://meadows.house.gov/email-me,http://meadows.house.gov/rss/press-releases.xml,RepMarkMeadows,Repmarkmeadows,409882952423501,RepMarkMeadows,UCu1unBO6gQdCz3qok5LPFGQ,M001187,02142,N00033631,,79621,412552,136459,"Mark Meadows, North Carolina",4e4cac9a-4bbc-11e2-8758-b64a2997a921,21348,Mark Meadows (North Carolina politician)
Holding,George,1968-04-17,M,rep,NC,13,Republican,http://holding.house.gov,507 Cannon HOB; Washington DC 20515-3313,202-225-3032,https://holding.house.gov/contact/email-me,http://holding.house.gov/rss.xml,RepHolding,CongressmanGeorgeHolding,384164668340890,repholding,UCx6IgBfJmIhXSXymnPr78hw,H001065,02143,N00033399,,623728,412553,136462,George E.B. Holding,f31bb79e-4bbb-11e2-8758-b64a2997a921,21349,George Holding
Heitkamp,Heidi,1955-10-30,F,sen,ND,,Democrat,http://www.heitkamp.senate.gov,110 Hart Senate Office Building Washington DC 20510,202-224-2043,http://www.heitkamp.senate.gov/public/index.cfm/email-heidi,http://www.heitkamp.senate.gov/public/index.cfm/rss/feed,SenatorHeitkamp,SenatorHeidiHeitkamp,501810613175643,senatorheidiheitkamp,UCsIiu6s5KJ_VYzpT_b1Jh4g,H001069,02174,N00033782,S360,95414,412554,41716,Heidi Heitkamp,135fbac8-4bbc-11e2-8758-b64a2997a921,41303,Heidi Heitkamp
Cramer,Kevin,1961-01-21,M,rep,ND,0,Republican,http://cramer.house.gov,1032 Longworth HOB; Washington DC 20515-3400,202-225-2611,https://cramer.house.gov/contact/email-me,http://cramer.house.gov/rss.xml,RepKevinCramer,CongressmanKevinCramer,498751820147706,kevincramer,UCqUPdO9XaAW-dvwwXKbIVdA,C001096,02144,N00004614,,7600,412555,444,Kevin Cramer,6a855e58-4bbb-11e2-8758-b64a2997a921,21350,Kevin Cramer
Fischer,Deb,1951-03-01,F,sen,NE,,Republican,http://www.fischer.senate.gov,454 Russell Senate Office Building Washington DC 20510,202-224-6551,http://www.fischer.senate.gov/public/?p=email-deb,http://www.fischer.senate.gov/public/index.cfm/rss/feed,SenatorFischer,senatordebfischer,531623656856934,senatordebfischer,UCrbEfZaG_WhB0PBHI1hefPQ,F000463,02179,N00033443,S357,1034067,412556,41963,Deb Fischer,15a67e5c-4bb7-11e2-8758-b64a2997a921,41302,Deb Fischer
Kuster,Ann,1956-09-05,F,rep,NH,2,Democrat,http://kuster.house.gov,137 Cannon HOB; Washington DC 20515-2902,202-225-5206,https://kuster.house.gov/contact/email-me,http://kuster.house.gov/rss.xml,RepAnnieKuster,CongresswomanAnnieKuster,115543081952049,RepKuster,UCYAD_Eti2b5gXSicbgPsBYA,K000382,02145,N00030875,,62650,412557,122256,Annie Kuster,2487b9f4-4bb7-11e2-8758-b64a2997a921,21340,Ann McLane Kuster
Lujan Grisham,Michelle,1959-10-24,F,rep,NM,1,Democrat,https://lujangrisham.house.gov,214 Cannon HOB; Washington DC 20515-3101,202-225-6316,http://lujangrisham.house.gov/contact/email-me/,http://lujangrisham.house.gov/rss.xml,RepLujanGrisham,RepLujanGrisham,191640657646128,RepLujanGrisham,UCS_N-wEnUBEbVYCD-CXpNjw,L000580,02146,N00029400,,94791,412558,102404,Michelle Lujan Grisham,5c69cf42-4bbc-11e2-8758-b64a2997a921,21341,Michelle Lujan Grisham
Meng,Grace,1975-10-01,F,rep,NY,6,Democrat,http://meng.house.gov,1317 Longworth HOB; Washington DC 20515-3206,202-225-2601,https://meng.house.gov/contact/email-me,http://meng.house.gov/rss.xml,RepGraceMeng,repgracemeng,195734010571362,,UCHg516zJKbIBtXFAJ0nu3XQ,M001188,02148,N00034547,,68411,412560,69157,Grace Meng,caf57010-4bbc-11e2-8758-b64a2997a921,21342,Grace Meng
Jeffries,Hakeem,1970-08-04,M,rep,NY,8,Democrat,http://jeffries.house.gov,1607 Longworth HOB; Washington DC 20515-3208,202-225-5936,https://jeffriesforms.house.gov/contact/,http://jeffries.house.gov/rss.xml,RepJeffries,RepHakeemJeffries,118349138343701,,UCYVmbsjoNbQ4j-PCQIYgpWQ,J000294,02149,N00033640,,79612,412561,55285,Hakeem Jeffries,08cb2674-4bbc-11e2-8758-b64a2997a921,21343,Hakeem Jeffries
Maloney,Sean,1966-07-30,M,rep,NY,18,Democrat,http://seanmaloney.house.gov,1529 Longworth HOB; Washington DC 20515-3218,202-225-5441,https://seanmaloney.house.gov/contact/email-me,http://seanmaloney.house.gov/rss.xml,RepSeanMaloney,RepSeanMaloney,551199354892891,,UCNiVzzf4Vz-vCMPBcnjGuXQ,M001185,02150,N00034277,,79760,412562,139760,Sean Maloney,7935c716-4bbc-11e2-8758-b64a2997a921,21344,Sean Patrick Maloney
Collins,Chris,1950-05-20,M,rep,NY,27,Republican,http://chriscollins.house.gov,1117 Longworth HOB; Washington DC 20515-3227,202-225-5265,https://chriscollins.house.gov/contact/email-me,http://chriscollins.house.gov/rss.xml,RepChrisCollins,RepChrisCollins,467047586692268,RepChrisCollins,UCSwQQJaKI4TzuYDUwHwwnxQ,C001092,02151,N00001285,,94144,412563,139770,Chris Collins,f06054ec-4bb6-11e2-8758-b64a2997a921,21345,Chris Collins (U.S. politician)
Wenstrup,Brad,1958-06-17,M,rep,OH,2,Republican,http://wenstrup.house.gov,1318 Longworth HOB; Washington DC 20515-3502,202-225-3164,http://wenstrup.house.gov/contact/,,RepBradWenstrup,RepBradWenstrup,124462944390458,repbradwenstrup,UCaK7SeUvmHdHTMtF3HXb-jA,W000815,02152,N00033310,,1034044,412564,135326,Brad Wenstrup,738c1fea-4bb7-11e2-8758-b64a2997a921,21351,Brad Wenstrup
Beatty,Joyce,1950-03-12,F,rep,OH,3,Democrat,http://beatty.house.gov,133 Cannon HOB; Washington DC 20515-3503,202-225-4324,https://beattyforms.house.gov/forms/writeyourrep/,http://beatty.house.gov/rss.xml,RepBeatty,RepJoyceBeatty,,,UCtVl3kb7Xvt3pY7l6x-M6LA,B001281,02153,N00033904,,67294,412565,2427,Joyce Beatty,2548b43e-4bbb-11e2-8758-b64a2997a921,21352,Joyce Beatty
Joyce,David,1957-03-17,M,rep,OH,14,Republican,http://joyce.house.gov,1124 Longworth HOB; Washington DC 20515-3514,202-225-5731,https://joyce.house.gov/email-me,http://joyce.house.gov/rss/press-releases.xml,RepDaveJoyce,RepDaveJoyce,404318572981934,repdavejoyce,UCTu9xz2VYk-jtQv0TVsLyYA,J000295,02154,N00035007,,68561,412566,143052,David Joyce,6d3ab89a-4bb7-11e2-8758-b64a2997a921,21353,David Joyce (politician)
